work_id,topic_id,topic_display_name,topic_score,topic_sub_field_display_name,topic_field_display_name,topic_domain_display_name
https://openalex.org/W4287869793,https://openalex.org/T10887,Not Kept,0.7387,Not Kept,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/W4287869793,https://openalex.org/T11986,Not Kept,0.6951,Not Kept,Decision Sciences,Social Sciences
https://openalex.org/W4287869793,https://openalex.org/T10538,Data Mining Techniques and Applications,0.6903,Information Systems,Computer Science,Physical Sciences
https://openalex.org/W4289877022,https://openalex.org/T13396,Not Kept,0.9967,Not Kept,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/W4289877022,https://openalex.org/T11475,Territorial Governance and Environmental Participation,0.9828,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W4289877022,https://openalex.org/T13033,Role of Social Innovation in Territorial Development,0.9404,Urban Studies,Social Sciences,Social Sciences
https://openalex.org/W2729901820,https://openalex.org/T11429,Not Kept,0.7997,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2729901820,https://openalex.org/T10829,Networks on Chip in System-on-Chip Design,0.7161,Computer Networks and Communications,Computer Science,Physical Sciences
https://openalex.org/W2729901820,https://openalex.org/T11159,Not Kept,0.7106,Not Kept,Engineering,Physical Sciences
https://openalex.org/W4287686071,https://openalex.org/T10534,Not Kept,0.8721,Not Kept,Engineering,Physical Sciences
https://openalex.org/W4287686071,https://openalex.org/T10662,Not Kept,0.8532,Not Kept,Engineering,Physical Sciences
https://openalex.org/W4287686071,https://openalex.org/T12682,Not Kept,0.7516,Not Kept,Environmental Science,Physical Sciences
https://openalex.org/W3121844243,https://openalex.org/T13033,Role of Social Innovation in Territorial Development,0.9198,Urban Studies,Social Sciences,Social Sciences
https://openalex.org/W2970584767,https://openalex.org/T10232,Not Kept,0.9966,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2970584767,https://openalex.org/T10846,Not Kept,0.9948,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2970584767,https://openalex.org/T10299,Not Kept,0.9927,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2621689297,https://openalex.org/T10876,Not Kept,0.9993,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2621689297,https://openalex.org/T11236,Not Kept,0.9985,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2621689297,https://openalex.org/T10534,Not Kept,0.9933,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2896619005,https://openalex.org/T11527,Not Kept,0.9991,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2896619005,https://openalex.org/T14117,Not Kept,0.999,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2896619005,https://openalex.org/T10460,Not Kept,0.9977,Not Kept,Engineering,Physical Sciences
https://openalex.org/W3046632279,https://openalex.org/T11592,Not Kept,0.9957,Not Kept,Psychology,Social Sciences
https://openalex.org/W3046632279,https://openalex.org/T13931,Not Kept,0.9882,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W3046632279,https://openalex.org/T12844,Not Kept,0.9837,Not Kept,Psychology,Social Sciences
https://openalex.org/W1561876765,https://openalex.org/T11367,Not Kept,0.9985,Not Kept,Engineering,Physical Sciences
https://openalex.org/W1561876765,https://openalex.org/T11175,Not Kept,0.9605,Not Kept,Physics and Astronomy,Physical Sciences
https://openalex.org/W1561876765,https://openalex.org/T10559,Not Kept,0.9352,Not Kept,Engineering,Physical Sciences
https://openalex.org/W4290056677,https://openalex.org/T10069,Not Kept,0.9996,Not Kept,Engineering,Physical Sciences
https://openalex.org/W4290056677,https://openalex.org/T11383,Not Kept,0.9986,Not Kept,Engineering,Physical Sciences
https://openalex.org/W4290056677,https://openalex.org/T10262,Not Kept,0.9967,Not Kept,Engineering,Physical Sciences
https://openalex.org/W4290886535,https://openalex.org/T14236,Promoting and Assessing Value Creation in Communities of Practice,0.6819,Safety Research,Social Sciences,Social Sciences
https://openalex.org/W4298262014,https://openalex.org/T12795,Not Kept,0.9343,Not Kept,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/W4298262014,https://openalex.org/T10825,Not Kept,0.9149,Not Kept,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/W2184797939,https://openalex.org/T10431,Not Kept,0.9997,Not Kept,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/W2184797939,https://openalex.org/T10225,Not Kept,0.9979,Not Kept,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/W2184797939,https://openalex.org/T14360,Not Kept,0.9914,Not Kept,"Pharmacology, Toxicology and Pharmaceutics",Life Sciences
https://openalex.org/W1513813098,https://openalex.org/T11808,Not Kept,0.9999,Not Kept,Engineering,Physical Sciences
https://openalex.org/W1513813098,https://openalex.org/T12699,Not Kept,0.9988,Not Kept,Engineering,Physical Sciences
https://openalex.org/W1513813098,https://openalex.org/T11367,Not Kept,0.9953,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2081807936,https://openalex.org/T10579,Cognitive Radio Networks and Spectrum Management,0.9826,Computer Networks and Communications,Computer Science,Physical Sciences
https://openalex.org/W2081807936,https://openalex.org/T10148,Not Kept,0.961,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2081807936,https://openalex.org/T10796,Cooperative Diversity in Wireless Networks,0.9514,Computer Networks and Communications,Computer Science,Physical Sciences
https://openalex.org/W2190176054,https://openalex.org/T13407,Not Kept,0.846,Not Kept,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W2562265484,https://openalex.org/T10703,Not Kept,0.5026,Not Kept,"Business, Management and Accounting",Social Sciences
https://openalex.org/W2596664057,https://openalex.org/T10084,Not Kept,0.9744,Not Kept,Medicine,Health Sciences
https://openalex.org/W2596664057,https://openalex.org/T10804,Not Kept,0.9356,Not Kept,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W2596664057,https://openalex.org/T11590,Not Kept,0.9055,Not Kept,Health Professions,Health Sciences
https://openalex.org/W2735334642,https://openalex.org/T11263,Not Kept,0.962,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2735334642,https://openalex.org/T13511,Not Kept,0.9591,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2735334642,https://openalex.org/T10739,Not Kept,0.9577,Not Kept,Physics and Astronomy,Physical Sciences
https://openalex.org/W2988290925,https://openalex.org/T11383,Not Kept,0.8455,Not Kept,Engineering,Physical Sciences
https://openalex.org/W4298033858,https://openalex.org/T12618,Not Kept,0.9724,Not Kept,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/W4298033858,https://openalex.org/T11880,Not Kept,0.9391,Not Kept,Environmental Science,Physical Sciences
https://openalex.org/W4300621616,https://openalex.org/T13396,Not Kept,0.9584,Not Kept,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/W4300621616,https://openalex.org/T10004,Not Kept,0.9244,Not Kept,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/W4308852645,https://openalex.org/T13639,Not Kept,0.9166,Not Kept,Medicine,Health Sciences
https://openalex.org/W4310876544,https://openalex.org/T12473,Human Settlement in the Pacific Islands,0.9886,"Geography, Planning and Development",Social Sciences,Social Sciences
https://openalex.org/W4310876544,https://openalex.org/T13256,Archaeological Research in Southern Africa,0.9744,Archeology,Social Sciences,Social Sciences
https://openalex.org/W4310876544,https://openalex.org/T10087,Not Kept,0.9692,Not Kept,Earth and Planetary Sciences,Physical Sciences
https://openalex.org/W4310876545,https://openalex.org/T11212,Not Kept,0.9049,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W3125277786,https://openalex.org/T10398,Not Kept,0.9694,Not Kept,Earth and Planetary Sciences,Physical Sciences
https://openalex.org/W3125277786,https://openalex.org/T10647,Not Kept,0.9089,Not Kept,Earth and Planetary Sciences,Physical Sciences
https://openalex.org/W2797787477,https://openalex.org/T10403,Not Kept,0.1878,Not Kept,Psychology,Social Sciences
https://openalex.org/W2797787477,https://openalex.org/T10860,Speech Enhancement Techniques,0.1835,Signal Processing,Computer Science,Physical Sciences
https://openalex.org/W2797787477,https://openalex.org/T10914,Not Kept,0.1651,Not Kept,Neuroscience,Life Sciences
https://openalex.org/W2610398849,https://openalex.org/T12081,Not Kept,0.9996,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2610398849,https://openalex.org/T10360,Not Kept,0.9984,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2610398849,https://openalex.org/T11254,Not Kept,0.9973,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2097023409,https://openalex.org/T12152,Not Kept,0.9101,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2097023409,https://openalex.org/T10033,Not Kept,0.9029,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2237077209,https://openalex.org/T10181,Statistical Machine Translation and Natural Language Processing,0.9114,Artificial Intelligence,Computer Science,Physical Sciences
https://openalex.org/W2530286843,https://openalex.org/T11463,Not Kept,0.9739,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W2530286843,https://openalex.org/T14162,Economy and Society in Ancient Rome,0.9662,Anthropology,Social Sciences,Social Sciences
https://openalex.org/W2530286843,https://openalex.org/T10165,Society and Economy in Ancient Mediterranean Civilizations,0.9021,Anthropology,Social Sciences,Social Sciences
https://openalex.org/W2619154757,https://openalex.org/T11640,Sociolinguistic Variation and Language Change,0.9963,Linguistics and Language,Social Sciences,Social Sciences
https://openalex.org/W2619154757,https://openalex.org/T14006,Not Kept,0.9958,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W2619154757,https://openalex.org/T12373,Not Kept,0.9945,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W2626873376,https://openalex.org/T11205,Not Kept,0.9943,Not Kept,Mathematics,Physical Sciences
https://openalex.org/W2626873376,https://openalex.org/T11609,Not Kept,0.9906,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2626873376,https://openalex.org/T12549,Robust Line and Curve Detection using Hough Transform,0.9759,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
https://openalex.org/W2735349989,https://openalex.org/T10374,Graph Theory and Algorithms,0.9992,Computational Theory and Mathematics,Computer Science,Physical Sciences
https://openalex.org/W2735349989,https://openalex.org/T11797,Not Kept,0.9986,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2735349989,https://openalex.org/T10847,Not Kept,0.9967,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2788355510,https://openalex.org/T10500,Not Kept,1.0,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2788355510,https://openalex.org/T11447,Blind Source Separation and Independent Component Analysis,0.9984,Signal Processing,Computer Science,Physical Sciences
https://openalex.org/W2788355510,https://openalex.org/T12015,Not Kept,0.9965,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2946538067,https://openalex.org/T11949,Not Kept,0.9984,Not Kept,Physics and Astronomy,Physical Sciences
https://openalex.org/W2946538067,https://openalex.org/T11216,Not Kept,0.9981,Not Kept,Physics and Astronomy,Physical Sciences
https://openalex.org/W2946538067,https://openalex.org/T13414,Not Kept,0.9954,Not Kept,Physics and Astronomy,Physical Sciences
https://openalex.org/W2972147487,https://openalex.org/T10998,Not Kept,0.7178,Not Kept,Engineering,Physical Sciences
https://openalex.org/W3034752666,https://openalex.org/T12217,Competence-based Education in Higher Education,0.8294,Education,Social Sciences,Social Sciences
https://openalex.org/W3034752666,https://openalex.org/T12802,Not Kept,0.7682,Not Kept,Psychology,Social Sciences
https://openalex.org/W3034752666,https://openalex.org/T14246,Innovation in E-Learning and Knowledge Management,0.7399,Computer Science Applications,Computer Science,Physical Sciences
https://openalex.org/W3092503138,https://openalex.org/T10021,Not Kept,0.9497,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W3092503138,https://openalex.org/T12542,Not Kept,0.9068,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W3119584079,https://openalex.org/T13152,Multilingual Language Education and Integration,0.9959,Linguistics and Language,Social Sciences,Social Sciences
https://openalex.org/W3119584079,https://openalex.org/T12119,Not Kept,0.9599,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W3119584079,https://openalex.org/T13727,Sociolinguistics and Language Diversity,0.9294,Linguistics and Language,Social Sciences,Social Sciences
https://openalex.org/W4280575593,https://openalex.org/T12047,Not Kept,0.9856,Not Kept,Medicine,Health Sciences
https://openalex.org/W4280575593,https://openalex.org/T11560,Not Kept,0.9834,Not Kept,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/W4280575593,https://openalex.org/T12232,Not Kept,0.9697,Not Kept,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/W4288283413,https://openalex.org/T13152,Multilingual Language Education and Integration,0.9954,Linguistics and Language,Social Sciences,Social Sciences
https://openalex.org/W4288283413,https://openalex.org/T12542,Not Kept,0.9608,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W4288283413,https://openalex.org/T13727,Sociolinguistics and Language Diversity,0.9448,Linguistics and Language,Social Sciences,Social Sciences
https://openalex.org/W4291339166,https://openalex.org/T14021,Not Kept,0.8978,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W4291339166,https://openalex.org/T14162,Economy and Society in Ancient Rome,0.8105,Anthropology,Social Sciences,Social Sciences
https://openalex.org/W4292766512,https://openalex.org/T12873,Not Kept,0.983,Not Kept,Nursing,Health Sciences
https://openalex.org/W4294071969,https://openalex.org/T10425,Not Kept,0.9849,Not Kept,Physics and Astronomy,Physical Sciences
